Closing Date,City,SP,SqFt,Sale $/SqFt,Age
10/11/2016,HAYWARD,"$575,000 ",1246,$461 ,60
8/19/2016,HAYWARD,"$560,000 ",1179,$475 ,57
11/30/2016,HAYWARD,"$540,000 ",1161,$465 ,61
6/17/2016,HAYWARD,"$565,000 ",1227,$460 ,61
5/17/2016,HAYWARD,"$565,000 ",1612,$350 ,66
7/20/2016,HAYWARD,"$575,000 ",1119,$514 ,60
9/1/2016,HAYWARD,"$560,000 ",1119,$500 ,61
7/8/2016,HAYWARD,"$569,500 ",1215,$469 ,59
6/1/2016,HAYWARD,"$540,000 ",1128,$479 ,59
7/8/2016,HAYWARD,"$532,000 ",1725,$308 ,64
1/22/2016,HAYWARD,"$556,000 ",1128,$493 ,59
3/11/2016,HAYWARD,"$620,000 ",1696,$366 ,60
10/18/2016,HAYWARD,"$540,000 ",1119,$483 ,62
5/26/2016,HAYWARD,"$605,000 ",1170,$517 ,61
12/29/2016,HAYWARD,"$575,565 ",1284,$448 ,41
3/15/2016,HAYWARD,"$521,000 ",1544,$337 ,96
7/15/2016,HAYWARD,"$540,000 ",1250,$432 ,62
11/15/2016,HAYWARD,"$565,000 ",1260,$448 ,57
11/17/2016,HAYWARD,"$515,000 ",1090,$472 ,74
8/24/2016,HAYWARD,"$587,000 ",2249,$261 ,55
1/11/2016,HAYWARD,"$530,000 ",1751,$303 ,23
12/30/2016,HAYWARD,"$585,000 ",1210,$483 ,62
6/17/2016,HAYWARD,"$592,000 ",1276,$464 ,58
3/3/2016,HAYWARD,"$560,000 ",1231,$455 ,61
12/2/2016,HAYWARD,"$517,500 ",1739,$298 ,75
8/31/2016,HAYWARD,"$615,000 ",1410,$436 ,65
5/26/2016,HAYWARD,"$570,000 ",1154,$494 ,65
3/18/2016,HAYWARD,"$545,000 ",1758,$310 ,64
11/28/2016,HAYWARD,"$650,000 ",1678,$387 ,60
7/18/2016,HAYWARD,"$560,000 ",1184,$473 ,52
11/15/2016,HAYWARD,"$515,000 ",2730,$189 ,83
3/30/2016,HAYWARD,"$585,000 ",1157,$506 ,58
6/6/2016,HAYWARD,"$590,000 ",1377,$428 ,52
12/1/2016,HAYWARD,"$615,000 ",1119,$550 ,61
1/15/2016,HAYWARD,"$566,000 ",1284,$441 ,53
9/8/2016,HAYWARD,"$544,000 ",1294,$420 ,58
10/4/2016,HAYWARD,"$630,000 ",1556,$405 ,28
10/11/2016,HAYWARD,"$549,000 ",1068,$514 ,66
6/13/2016,HAYWARD,"$549,000 ",1540,$356 ,64
9/15/2016,HAYWARD,"$580,000 ",1389,$418 ,29
8/19/2016,HAYWARD,"$530,000 ",1158,$458 ,64
12/20/2016,HAYWARD,"$650,000 ",,,40
6/16/2016,HAYWARD,"$630,000 ",1559,$404 ,67
10/7/2016,HAYWARD,"$570,000 ",1119,$509 ,61
12/13/2016,HAYWARD,"$529,000 ",1200,$441 ,93
11/23/2016,HAYWARD,"$579,000 ",1649,$351 ,51
7/13/2016,HAYWARD,"$549,000 ",1572,$349 ,76
5/24/2016,HAYWARD,"$585,000 ",1631,$359 ,62
5/27/2016,HAYWARD,"$560,000 ",1260,$444 ,57
11/2/2016,HAYWARD,"$582,000 ",1743,$334 ,70
9/9/2016,HAYWARD,"$572,500 ",1657,$346 ,62
11/3/2016,HAYWARD,"$565,000 ",1488,$380 ,66
6/27/2016,HAYWARD,"$550,000 ",1117,$492 ,25
10/10/2016,HAYWARD,"$555,000 ",1544,$359 ,73
3/10/2016,HAYWARD,"$552,500 ",1487,$372 ,61
2/10/2016,HAYWARD,"$497,000 ",1260,$394 ,61
4/26/2016,HAYWARD,"$596,000 ",2120,$281 ,41
7/8/2016,HAYWARD,"$525,000 ",1470,$357 ,74
9/27/2016,HAYWARD,"$550,000 ",1128,$488 ,60
1/4/2016,HAYWARD,"$520,000 ",1645,$316 ,61
3/4/2016,HAYWARD,"$535,000 ",1148,$466 ,58
11/22/2016,HAYWARD,"$581,000 ",1516,$383 ,59
7/21/2016,HAYWARD,"$550,000 ",1173,$469 ,59
6/8/2016,HAYWARD,"$635,000 ",1276,$498 ,59
5/10/2016,HAYWARD,"$580,000 ",1159,$500 ,61
8/31/2016,HAYWARD,"$580,000 ",1349,$430 ,60
2/10/2016,HAYWARD,"$574,000 ",1244,$461 ,61
5/5/2016,HAYWARD,"$510,000 ",1500,$340 ,62
3/2/2016,HAYWARD,"$560,000 ",1422,$394 ,64
6/16/2016,HAYWARD,"$580,000 ",1354,$428 ,59
5/16/2016,HAYWARD,"$555,000 ",1164,$477 ,57
12/9/2016,HAYWARD,"$550,000 ",1638,$336 ,36
6/27/2016,HAYWARD,"$582,000 ",1966,$296 ,59
8/23/2016,HAYWARD,"$600,000 ",1824,$329 ,60
8/10/2016,HAYWARD,"$560,000 ",1757,$319 ,57
12/8/2016,HAYWARD,"$550,000 ",1458,$377 ,19
11/21/2016,HAYWARD,"$555,000 ",1404,$395 ,41
5/24/2016,HAYWARD,"$590,000 ",1404,$420 ,40
3/23/2016,HAYWARD,"$550,000 ",1231,$447 ,61
9/6/2016,HAYWARD,"$580,000 ",1564,$371 ,63
7/21/2016,HAYWARD,"$600,000 ",1399,$429 ,19
7/5/2016,HAYWARD,"$590,000 ",1119,$527 ,60
4/18/2016,HAYWARD,"$610,000 ",1560,$391 ,18
3/2/2016,HAYWARD,"$595,000 ",,,33
10/27/2016,HAYWARD,"$541,530 ",1119,$484 ,60
6/16/2016,HAYWARD,"$535,000 ",1700,$315 ,26
4/21/2016,HAYWARD,"$542,000 ",1248,$434 ,61
1/13/2016,HAYWARD,"$570,000 ",1532,$372 ,56
1/20/2016,HAYWARD,"$565,000 ",1184,$477 ,61
2/2/2016,HAYWARD,"$557,000 ",1170,$476 ,61
2/24/2016,HAYWARD,"$545,000 ",1325,$411 ,30
1/14/2016,HAYWARD,"$565,000 ",1922,$294 ,58
6/3/2016,HAYWARD,"$595,000 ",1360,$438 ,60
6/7/2016,HAYWARD,"$625,428 ",1770,$353 ,61
3/20/2016,HAYWARD,"$575,000 ",1718,$335 ,66
12/1/2016,HAYWARD,"$565,000 ",1161,$487 ,61
4/22/2016,HAYWARD,"$612,000 ",1220,$502 ,29
9/29/2016,HAYWARD,"$550,000 ",1519,$362 ,62
7/11/2016,HAYWARD,"$580,000 ",1646,$352 ,25
3/17/2016,HAYWARD,"$620,000 ",1622,$382 ,15
11/30/2016,HAYWARD,"$595,000 ",1220,$488 ,29
3/10/2016,HAYWARD,"$556,000 ",1128,$493 ,59
9/1/2016,HAYWARD,"$605,000 ",1284,$471 ,42
12/30/2016,HAYWARD,"$594,000 ",,,57
5/27/2016,HAYWARD,"$569,000 ",1822,$312 ,67
1/12/2016,HAYWARD,"$585,000 ",1723,$340 ,25
5/5/2016,HAYWARD,"$575,000 ",1294,$444 ,58
6/3/2016,HAYWARD,"$570,000 ",2200,$259 ,61
8/4/2016,HAYWARD,"$565,000 ",2064,$274 ,65
11/23/2016,HAYWARD,"$605,000 ",1119,$541 ,61
9/13/2016,HAYWARD,"$575,000 ",1582,$363 ,59
9/20/2016,HAYWARD,"$565,000 ",1161,$487 ,61
9/21/2016,HAYWARD,"$585,000 ",1359,$430 ,57
9/14/2016,HAYWARD,"$600,000 ",1285,$467 ,60
10/21/2016,HAYWARD,"$570,000 ",1134,$503 ,61
10/28/2016,HAYWARD,"$580,000 ",1227,$473 ,62
12/30/2016,HAYWARD,"$635,000 ",1284,$495 ,41
7/15/2016,HAYWARD,"$575,000 ",1128,$510 ,59
5/20/2016,HAYWARD,"$610,000 ",2425,$252 ,65
4/1/2016,HAYWARD,"$615,000 ",2282,$270 ,72
3/17/2016,HAYWARD,"$600,000 ",1479,$406 ,51
1/20/2016,HAYWARD,"$550,000 ",2688,$205 ,63
1/20/2016,HAYWARD,"$562,888 ",1800,$313 ,28
12/9/2016,HAYWARD,"$565,000 ",1714,$330 ,59
10/3/2016,HAYWARD,"$622,500 ",1300,$479 ,62
8/30/2016,HAYWARD,"$653,000 ",1404,$465 ,42
7/13/2016,HAYWARD,"$630,000 ",1621,$389 ,21
5/23/2016,HAYWARD,"$650,000 ",2038,$319 ,28
4/19/2016,HAYWARD,"$620,000 ",1280,$484 ,57
12/28/2016,HAYWARD,"$590,000 ",1621,$364 ,64
10/27/2016,HAYWARD,"$595,000 ",1181,$504 ,61
11/30/2016,HAYWARD,"$595,000 ",1128,$527 ,59
11/30/2016,HAYWARD,"$590,000 ",1270,$465 ,15
10/28/2016,HAYWARD,"$580,000 ",,,61
12/31/2016,HAYWARD,"$570,000 ",1386,$411 ,28
7/21/2016,HAYWARD,"$580,000 ",1567,$370 ,26
5/27/2016,HAYWARD,"$580,000 ",1338,$433 ,60
4/19/2016,HAYWARD,"$585,000 ",1785,$328 ,37
8/1/2016,HAYWARD,"$580,000 ",1359,$427 ,57
9/21/2016,HAYWARD,"$550,000 ",1463,$376 ,65
10/6/2016,HAYWARD,"$600,000 ",1926,$312 ,67
12/16/2016,HAYWARD,"$630,000 ",1703,$370 ,33
9/9/2016,HAYWARD,"$638,000 ",1434,$445 ,76
6/29/2016,HAYWARD,"$580,000 ",1156,$502 ,30
4/29/2016,HAYWARD,"$635,000 ",1419,$447 ,60
7/27/2016,HAYWARD,"$580,000 ",1596,$363 ,59
4/7/2016,HAYWARD,"$590,000 ",1691,$349 ,70
12/20/2016,HAYWARD,"$608,000 ",1128,$539 ,59
9/30/2016,HAYWARD,"$615,000 ",1344,$458 ,58
5/27/2016,HAYWARD,"$640,000 ",1175,$545 ,61
7/1/2016,HAYWARD,"$620,000 ",1832,$338 ,29
11/21/2016,HAYWARD,"$662,000 ",1536,$431 ,42
6/20/2016,HAYWARD,"$650,000 ",1380,$471 ,61
11/30/2016,HAYWARD,"$620,000 ",1215,$510 ,57
11/16/2016,HAYWARD,"$637,337 ",1284,$496 ,42
1/28/2016,HAYWARD,"$550,000 ",1821,$302 ,64
4/22/2016,HAYWARD,"$680,000 ",1895,$359 ,21
4/19/2016,HAYWARD,"$620,000 ",1534,$404 ,94
7/15/2016,HAYWARD,"$640,000 ",,,42
11/1/2016,HAYWARD,"$587,000 ",1335,$440 ,35
10/28/2016,HAYWARD,"$587,000 ",1335,,35
10/19/2016,HAYWARD,"$598,000 ",1703,$351 ,60
1/27/2016,HAYWARD,"$578,000 ",2118,$273 ,69
5/13/2016,HAYWARD,"$635,000 ",1812,$350 ,45
12/20/2016,HAYWARD,"$599,000 ",1607,$373 ,105
12/8/2016,HAYWARD,"$637,000 ",1276,$499 ,58
3/4/2016,HAYWARD,"$620,000 ",2059,$301 ,64
3/16/2016,HAYWARD,"$600,000 ",1600,$375 ,64
6/30/2016,HAYWARD,"$645,000 ",2212,$292 ,64
3/11/2016,HAYWARD,"$615,000 ",2293,$268 ,48
4/28/2016,HAYWARD,"$600,000 ",1335,$449 ,33
7/25/2016,HAYWARD,"$625,000 ",1664,$376 ,59
10/31/2016,HAYWARD,"$640,000 ",1780,$360 ,57
6/2/2016,HAYWARD,"$611,000 ",1665,$367 ,69
9/13/2016,HAYWARD,"$600,000 ",1994,$301 ,26
4/27/2016,HAYWARD,"$642,000 ",1876,$342 ,65
8/26/2016,HAYWARD,"$599,000 ",1305,$459 ,67
4/26/2016,HAYWARD,"$627,000 ",1415,$443 ,30
2/29/2016,HAYWARD,"$680,000 ",2068,$329 ,52
4/15/2016,HAYWARD,"$650,000 ",1761,$369 ,35
2/8/2016,HAYWARD,"$575,000 ",1763,$326 ,59
5/13/2016,HAYWARD,"$625,000 ",1724,$363 ,63
5/18/2016,HAYWARD,"$595,000 ",1622,$367 ,58
10/17/2016,HAYWARD,"$620,000 ",,,20
6/17/2016,HAYWARD,"$700,000 ",2442,$287 ,77
10/20/2016,HAYWARD,"$605,000 ",1564,$387 ,57
5/19/2016,HAYWARD,"$660,000 ",2428,$272 ,65
11/12/2016,HAYWARD,"$599,000 ",1184,$506 ,61
2/23/2016,HAYWARD,"$586,000 ",2064,$284 ,58
9/1/2016,HAYWARD,"$600,000 ",1605,$374 ,66
10/26/2016,HAYWARD,"$599,000 ",1501,$399 ,62
7/19/2016,HAYWARD,"$535,000 ",2210,$242 ,62
12/9/2016,HAYWARD,"$630,000 ",1450,$434 ,58
10/19/2016,HAYWARD,"$575,000 ",1747,$329 ,61
10/10/2016,HAYWARD,"$615,000 ",1747,$352 ,59
6/9/2016,HAYWARD,"$650,000 ",1666,$390 ,43
6/29/2016,HAYWARD,"$645,000 ",1723,$374 ,25
6/7/2016,HAYWARD,"$635,000 ",1276,$498 ,58
6/2/2016,HAYWARD,"$595,000 ",1350,$441 ,57
11/21/2016,HAYWARD,"$635,000 ",1502,$423 ,57
5/25/2016,HAYWARD,"$665,000 ",2063,$322 ,61
6/2/2016,HAYWARD,"$570,000 ",1940,$294 ,61
1/15/2016,HAYWARD,"$590,000 ",1972,$299 ,59
12/9/2016,HAYWARD,"$575,100 ",1551,$371 ,59
8/5/2016,HAYWARD,"$615,000 ",1495,$411 ,10
7/6/2016,HAYWARD,"$632,000 ",1609,$393 ,61
5/20/2016,HAYWARD,"$585,000 ",1184,$494 ,61
7/29/2016,HAYWARD,"$660,000 ",2135,$309 ,81
2/5/2016,HAYWARD,"$620,000 ",1363,$455 ,62
7/19/2016,HAYWARD,"$609,999 ",1231,$496 ,61
5/16/2016,HAYWARD,"$605,000 ",1790,$338 ,91
9/21/2016,HAYWARD,"$615,000 ",1260,$488 ,57
9/30/2016,HAYWARD,"$585,000 ",2000,$292 ,19
7/27/2016,HAYWARD,"$670,000 ",1175,$570 ,61
1/20/2016,HAYWARD,"$615,000 ",1705,$361 ,27
7/27/2016,HAYWARD,"$650,000 ",1620,$401 ,116
11/25/2016,HAYWARD,"$658,000 ",1497,$440 ,61
3/15/2016,HAYWARD,"$625,000 ",1859,$336 ,12
12/15/2016,HAYWARD,"$650,000 ",1175,$553 ,62
12/28/2016,HAYWARD,"$615,000 ",1800,$342 ,61
11/10/2016,HAYWARD,"$630,000 ",1885,$334 ,26
2/19/2016,HAYWARD,"$632,000 ",1467,$431 ,2
7/7/2016,HAYWARD,"$622,000 ",2779,$224 ,30
12/15/2016,HAYWARD,"$640,000 ",1524,$420 ,60
8/18/2016,HAYWARD,"$635,000 ",1767,$359 ,57
10/4/2016,HAYWARD,"$612,500 ",1440,$425 ,65
9/27/2016,HAYWARD,"$635,000 ",1731,$367 ,76
6/3/2016,HAYWARD,"$660,000 ",1693,$390 ,44
7/8/2016,HAYWARD,"$650,000 ",1622,$401 ,42
10/11/2016,HAYWARD,"$635,000 ",1610,$394 ,37
10/31/2016,HAYWARD,"$650,000 ",2086,$312 ,17
8/26/2016,HAYWARD,"$645,000 ",1583,$407 ,28
9/30/2016,HAYWARD,"$650,000 ",1504,$432 ,8
12/30/2016,HAYWARD,"$678,000 ",1252,$542 ,62
12/1/2016,HAYWARD,"$700,000 ",1647,$425 ,58
12/15/2016,HAYWARD,"$640,000 ",1404,$456 ,40
4/18/2016,HAYWARD,"$625,000 ",1347,$464 ,60
7/8/2016,HAYWARD,"$630,000 ",1712,$368 ,51
4/6/2016,HAYWARD,"$685,000 ",1826,$375 ,36
11/8/2016,HAYWARD,"$670,000 ",1483,$452 ,61
4/6/2016,HAYWARD,"$625,000 ",1430,$437 ,68
12/5/2016,HAYWARD,"$645,000 ",1408,$458 ,58
3/3/2016,HAYWARD,"$600,000 ",1735,$346 ,60
1/12/2016,HAYWARD,"$595,000 ",1100,$541 ,116
10/19/2016,HAYWARD,"$650,000 ",1449,$449 ,46
12/2/2016,HAYWARD,"$665,000 ",1745,$381 ,60
9/14/2016,HAYWARD,"$650,000 ",1184,$549 ,61
12/29/2016,HAYWARD,"$629,000 ",1810,$348 ,63
9/9/2016,HAYWARD,"$650,000 ",1453,$447 ,27
4/15/2016,HAYWARD,"$632,500 ",1654,$382 ,63
2/2/2016,HAYWARD,"$670,000 ",1972,$340 ,60
9/28/2016,HAYWARD,"$650,000 ",1662,$391 ,8
5/25/2016,HAYWARD,"$718,000 ",,,16
3/1/2016,HAYWARD,"$642,000 ",2173,$295 ,50
4/13/2016,HAYWARD,"$660,000 ",1739,$380 ,25
12/19/2016,HAYWARD,"$640,000 ",1574,$407 ,58
12/16/2016,HAYWARD,"$702,800 ",2528,$278 ,67
5/6/2016,HAYWARD,"$665,000 ",2536,$262 ,9
10/27/2016,HAYWARD,"$545,000 ",1600,$341 ,29
9/2/2016,HAYWARD,"$659,000 ",1624,$406 ,15
8/29/2016,HAYWARD,"$660,000 ",2290,$288 ,66
11/15/2016,HAYWARD,"$655,000 ",1852,$354 ,41
8/29/2016,HAYWARD,"$640,000 ",1408,$455 ,57
9/12/2016,HAYWARD,"$675,000 ",2000,$338 ,19
6/8/2016,HAYWARD,"$660,000 ",1831,$360 ,25
11/3/2016,HAYWARD,"$670,000 ",1649,$406 ,51
6/15/2016,HAYWARD,"$655,000 ",1761,$372 ,57
9/14/2016,HAYWARD,"$669,950 ",1693,$396 ,65
10/5/2016,HAYWARD,"$645,000 ",2040,$316 ,31
10/15/2016,HAYWARD,"$700,000 ",1917,$365 ,64
4/1/2016,HAYWARD,"$650,000 ",2042,$318 ,57
3/17/2016,HAYWARD,"$640,000 ",1690,$379 ,52
7/13/2016,HAYWARD,"$632,000 ",2314,$273 ,59
8/26/2016,HAYWARD,"$655,000 ",1276,$513 ,58
12/29/2016,HAYWARD,"$654,000 ",1501,$436 ,56
12/12/2016,HAYWARD,"$670,000 ",1513,$443 ,51
9/15/2016,HAYWARD,"$645,000 ",1295,$498 ,60
6/6/2016,HAYWARD,"$659,000 ",2650,$249 ,96
11/18/2016,HAYWARD,"$660,000 ",1912,$345 ,17
1/3/2016,HAYWARD,"$660,000 ",1903,$347 ,60
7/21/2016,HAYWARD,"$660,000 ",1576,$419 ,22
4/22/2016,HAYWARD,"$680,000 ",1703,$399 ,8
8/10/2016,HAYWARD,"$680,000 ",1357,$501 ,57
6/28/2016,HAYWARD,"$660,000 ",1584,$417 ,61
9/2/2016,HAYWARD,"$674,000 ",2343,$288 ,56
12/30/2016,HAYWARD,"$705,000 ",1930,$365 ,20
12/9/2016,HAYWARD,"$705,000 ",1771,$398 ,48
7/19/2016,HAYWARD,"$680,000 ",1602,$424 ,74
6/6/2016,HAYWARD,"$665,000 ",1869,$356 ,57
9/30/2016,HAYWARD,"$680,000 ",2101,$324 ,6
9/20/2016,HAYWARD,"$668,000 ",1741,$384 ,24
4/8/2016,HAYWARD,"$678,880 ",1607,$422 ,1
9/13/2016,HAYWARD,"$650,000 ",2444,$266 ,53
4/8/2016,HAYWARD,"$663,000 ",1692,$392 ,22
12/15/2016,HAYWARD,"$665,000 ",2371,$280 ,51
5/12/2016,HAYWARD,"$691,000 ",1687,$410 ,7
8/1/2016,HAYWARD,"$705,500 ",1864,$378 ,51
4/28/2016,HAYWARD,"$685,000 ",1901,$360 ,12
12/12/2016,HAYWARD,"$675,000 ",1998,$338 ,6
6/16/2016,HAYWARD,"$692,895 ",1607,$431 ,0
7/8/2016,HAYWARD,"$695,000 ",2020,$344 ,20
8/23/2016,HAYWARD,"$715,000 ",1687,$424 ,8
4/15/2016,HAYWARD,"$703,000 ",2168,$324 ,31
11/29/2016,HAYWARD,"$710,000 ",1880,$378 ,37
7/15/2016,HAYWARD,"$665,000 ",1845,$360 ,29
7/29/2016,HAYWARD,"$689,000 ",2168,$318 ,28
6/14/2016,HAYWARD,"$698,734 ",1607,$435 ,0
4/4/2016,HAYWARD,"$758,000 ",2127,$356 ,32
5/20/2016,HAYWARD,"$745,000 ",2127,$350 ,16
9/30/2016,HAYWARD,"$690,000 ",2406,$287 ,42
11/10/2016,HAYWARD,"$674,000 ",2352,$287 ,25
8/25/2016,HAYWARD,"$734,000 ",2394,$307 ,53
9/16/2016,HAYWARD,"$711,000 ",2650,$268 ,48
7/15/2016,HAYWARD,"$810,000 ",1693,$478 ,43
9/23/2016,HAYWARD,"$699,000 ",2127,$329 ,36
7/15/2016,HAYWARD,"$700,000 ",1806,$388 ,9
6/6/2016,HAYWARD,"$710,000 ",2116,$336 ,16
7/19/2016,HAYWARD,"$736,000 ",2222,$331 ,16
3/31/2016,HAYWARD,"$680,000 ",2774,$245 ,60
11/30/2016,HAYWARD,"$710,000 ",1461,$486 ,68
11/21/2016,HAYWARD,"$760,000 ",2040,$373 ,36
6/14/2016,HAYWARD,"$700,000 ",1901,$368 ,12
6/6/2016,HAYWARD,"$730,000 ",2276,$321 ,38
7/29/2016,HAYWARD,"$695,000 ",2891,$240 ,37
7/27/2016,HAYWARD,"$700,000 ",1661,$421 ,18
7/13/2016,HAYWARD,"$699,950 ",2256,$310 ,26
5/4/2016,HAYWARD,"$700,000 ",2168,$323 ,31
8/3/2016,HAYWARD,"$690,000 ",2000,$345 ,21
5/2/2016,HAYWARD,"$700,000 ",1683,$416 ,37
4/6/2016,HAYWARD,"$700,000 ",2374,$295 ,51
7/15/2016,HAYWARD,"$743,000 ",2230,$333 ,12
2/10/2016,HAYWARD,"$735,000 ",2134,$344 ,8
2/23/2016,HAYWARD,"$722,000 ",2134,$338 ,8
2/11/2016,HAYWARD,"$729,566 ",1851,$394 ,1
5/11/2016,HAYWARD,"$765,000 ",2204,$347 ,63
11/23/2016,HAYWARD,"$705,000 ",2670,$264 ,61
2/19/2016,HAYWARD,"$719,900 ",1974,$365 ,1
12/12/2016,HAYWARD,"$682,500 ",1940,$352 ,16
3/31/2016,HAYWARD,"$723,000 ",1835,$394 ,9
4/14/2016,HAYWARD,"$720,000 ",2156,$334 ,56
2/19/2016,HAYWARD,"$710,000 ",1835,$387 ,6
4/7/2016,HAYWARD,"$745,000 ",1835,$406 ,4
12/28/2016,HAYWARD,"$700,000 ",1852,$378 ,42
5/30/2016,HAYWARD,"$735,000 ",2360,$311 ,16
10/7/2016,HAYWARD,"$742,000 ",2089,$355 ,15
7/29/2016,HAYWARD,"$725,000 ",1607,$451 ,1
6/17/2016,HAYWARD,"$731,900 ",2207,$332 ,38
2/1/2016,HAYWARD,"$725,000 ",2196,$330 ,5
6/30/2016,HAYWARD,"$725,000 ",2255,$322 ,12
8/25/2016,HAYWARD,"$740,000 ",2060,$359 ,40
11/4/2016,HAYWARD,"$730,000 ",2249,$325 ,37
3/14/2016,HAYWARD,"$778,000 ",1928,$404 ,45
7/28/2016,HAYWARD,"$771,000 ",2001,$385 ,86
4/25/2016,HAYWARD,"$719,000 ",2084,$345 ,53
8/26/2016,HAYWARD,"$750,000 ",2255,$333 ,12
6/24/2016,HAYWARD,"$720,000 ",1831,$393 ,6
7/21/2016,HAYWARD,"$765,000 ",2133,$359 ,38
2/22/2016,HAYWARD,"$755,000 ",1822,$414 ,12
4/30/2016,HAYWARD,"$761,994 ",1851,$412 ,0
3/4/2016,HAYWARD,"$720,000 ",2874,$251 ,8
7/27/2016,HAYWARD,"$738,800 ",1810,$408 ,47
8/3/2016,HAYWARD,"$766,000 ",2429,$315 ,58
3/31/2016,HAYWARD,"$730,000 ",2120,$344 ,60
11/10/2016,HAYWARD,"$750,000 ",2048,$366 ,1
3/1/2016,HAYWARD,"$781,000 ",1897,$412 ,44
12/21/2016,HAYWARD,"$760,000 ",1964,$387 ,12
10/5/2016,HAYWARD,"$725,000 ",1903,$381 ,20
1/28/2016,HAYWARD,"$724,900 ",1974,$367 ,1
12/7/2016,HAYWARD,"$752,000 ",2134,$352 ,7
7/8/2016,HAYWARD,"$755,000 ",2134,$354 ,5
5/10/2016,HAYWARD,"$748,000 ",2445,$306 ,8
9/22/2016,HAYWARD,"$735,000 ",1923,$382 ,19
1/13/2016,HAYWARD,"$765,000 ",2702,$283 ,3
11/15/2016,HAYWARD,"$730,000 ",2891,$253 ,38
8/24/2016,HAYWARD,"$800,000 ",2000,$400 ,0
4/6/2016,HAYWARD,"$730,000 ",2529,$289 ,16
2/2/2016,HAYWARD,"$720,000 ",3086,$233 ,67
8/31/2016,HAYWARD,"$775,000 ",2529,$306 ,16
11/28/2016,HAYWARD,"$770,000 ",2011,$383 ,19
11/1/2016,HAYWARD,"$775,000 ",1964,$395 ,12
3/17/2016,HAYWARD,"$670,000 ",2573,$260 ,86
4/29/2016,HAYWARD,"$755,000 ",2390,$316 ,49
5/24/2016,HAYWARD,"$755,000 ",1868,$404 ,44
1/11/2016,HAYWARD,"$750,000 ",2060,$364 ,38
11/18/2016,HAYWARD,"$750,000 ",2249,$333 ,37
8/31/2016,HAYWARD,"$755,000 ",2552,$296 ,41
10/12/2016,HAYWARD,"$750,000 ",2134,$351 ,9
10/17/2016,HAYWARD,"$750,000 ",2270,$330 ,11
12/23/2016,HAYWARD,"$752,500 ",2255,$334 ,12
1/15/2016,HAYWARD,"$761,500 ",2650,$287 ,44
10/24/2016,HAYWARD,"$765,000 ",2133,$359 ,38
11/2/2016,HAYWARD,"$756,000 ",2308,$328 ,19
11/29/2016,HAYWARD,"$765,000 ",1848,$414 ,57
6/17/2016,HAYWARD,"$767,880 ",1851,$415 ,1
7/13/2016,HAYWARD,"$795,000 ",2005,$397 ,16
8/9/2016,HAYWARD,"$805,000 ",2294,$351 ,48
2/11/2016,HAYWARD,"$750,000 ",2300,$326 ,17
12/23/2016,HAYWARD,"$800,000 ",2359,$339 ,27
8/23/2016,HAYWARD,"$782,000 ",2547,$307 ,48
1/15/2016,HAYWARD,"$775,500 ",2088,$371 ,29
6/24/2016,HAYWARD,"$796,433 ",1888,$422 ,0
4/19/2016,HAYWARD,"$790,000 ",2321,$340 ,16
1/14/2016,HAYWARD,"$785,000 ",2552,$308 ,43
10/21/2016,HAYWARD,"$833,112 ",1974,$422 ,0
11/23/2016,HAYWARD,"$773,800 ",1974,$392 ,0
1/1/2016,HAYWARD,"$805,000 ",2183,$369 ,29
12/12/2016,HAYWARD,"$798,950 ",2186,$365 ,49
10/31/2016,HAYWARD,"$810,000 ",2500,$324 ,59
6/28/2016,HAYWARD,"$801,000 ",2449,$327 ,15
5/23/2016,HAYWARD,"$755,000 ",2334,$323 ,39
7/28/2016,HAYWARD,"$795,000 ",2530,$314 ,13
2/29/2016,HAYWARD,"$825,000 ",2414,$342 ,17
10/23/2016,HAYWARD,"$830,000 ",3489,$238 ,18
3/30/2016,HAYWARD,"$811,615 ",2359,$344 ,0
12/15/2016,HAYWARD,"$790,000 ",2891,$273 ,38
6/3/2016,HAYWARD,"$830,000 ",3018,$275 ,19
7/15/2016,HAYWARD,"$810,000 ",2302,$352 ,9
8/19/2016,HAYWARD,"$760,000 ",2566,$296 ,48
11/30/2016,HAYWARD,"$800,000 ",2300,$348 ,18
6/17/2016,HAYWARD,"$805,880 ",2359,$342 ,0
5/27/2016,HAYWARD,"$840,000 ",2402,$350 ,12
8/12/2016,HAYWARD,"$816,000 ",2552,$320 ,43
9/9/2016,HAYWARD,"$800,000 ",2419,$331 ,17
4/22/2016,HAYWARD,"$819,880 ",2448,$335 ,0
10/17/2016,HAYWARD,"$827,500 ",2544,$325 ,10
2/10/2016,HAYWARD,"$805,000 ",2264,$356 ,17
10/25/2016,HAYWARD,"$845,000 ",2587,$327 ,27
8/29/2016,HAYWARD,"$835,000 ",3160,$264 ,9
12/7/2016,HAYWARD,"$850,000 ",2650,$321 ,48
10/30/2016,HAYWARD,"$850,000 ",2130,$399 ,38
7/15/2016,HAYWARD,"$850,000 ",2670,$318 ,43
12/9/2016,HAYWARD,"$840,000 ",1525,$551 ,59
4/6/2016,HAYWARD,"$865,000 ",2418,$358 ,13
6/15/2016,HAYWARD,"$805,000 ",2400,$335 ,41
3/31/2016,HAYWARD,"$859,900 ",2244,$383 ,1
9/28/2016,HAYWARD,"$900,000 ",2267,$397 ,17
9/23/2016,HAYWARD,"$892,107 ",2669,$334 ,14
12/16/2016,HAYWARD,"$889,224 ",2244,$396 ,0
